event_id,transaction_description,transaction_type,iban,counterparty_name,counterparty_iban,amount,currency,transaction_subtype,monetary_account_id,updated_timestamp,place_name,place_address,category,geolocation_latitude,geolocation_longitude,geolocation_altitude,geolocation_radius,user_type,merchant_category_code,tags,opening_periods,number_of_recommendation_total,url_google_maps,city,country,event_type,inner_id,owner_user_id,recommendations_category.PENDING,recommendations_category.SKIPPED,recommendations_category.NOT_RECOMMENDED,recommendations_category.RECOMMENDED_UNCATEGORIZED,recommendations_category.RECOMMENDED_FOR_BUSINESS,recommendations_category.RECOMMENDED_FOR_FAMILY,recommendations_category.RECOMMENDED_FOR_DATE,recommendations_category.RECOMMENDED_FOR_MYSELF,recommendations_category.RECOMMENDED_FOR_FRIENDS,categories_friends.PENDING,categories_friends.SKIPPED,categories_friends.NOT_RECOMMENDED,categories_friends.RECOMMENDED_UNCATEGORIZED,categories_friends.RECOMMENDED_FOR_BUSINESS,categories_friends.RECOMMENDED_FOR_FAMILY,categories_friends.RECOMMENDED_FOR_DATE,categories_friends.RECOMMENDED_FOR_MYSELF,categories_friends.RECOMMENDED_FOR_FRIENDS,opening_periods.monday,opening_periods.tuesday,opening_periods.wednesday,opening_periods.thursday,opening_periods.friday,opening_periods.saturday,opening_periods.sunday,opening_periods.open,opening_periods.close,recommendations_category.  PENDING,recommendations_category.  SKIPPED,recommendations_category.  NOT_RECOMMENDED,recommendations_category.  RECOMMENDED_UNCATEGORIZED,recommendations_category.  RECOMMENDED_FOR_BUSINESS,recommendations_category.  RECOMMENDED_FOR_FAMILY,recommendations_category.  RECOMMENDED_FOR_DATE,recommendations_category.  RECOMMENDED_FOR_MYSELF,recommendations_category.  RECOMMENDED_FOR_FRIENDS,categories_friends.  PENDING,categories_friends.  SKIPPED,categories_friends.  NOT_RECOMMENDED,categories_friends.  RECOMMENDED_UNCATEGORIZED,categories_friends.  RECOMMENDED_FOR_BUSINESS,categories_friends.  RECOMMENDED_FOR_FAMILY,categories_friends.  RECOMMENDED_FOR_DATE,categories_friends.  RECOMMENDED_FOR_MYSELF,categories_friends.  RECOMMENDED_FOR_FRIENDS,.transaction_subtype,recommendations_category.   PENDING,recommendations_category.   SKIPPED,recommendations_category.   NOT_RECOMMENDED,recommendations_category.   RECOMMENDED_UNCATEGORIZED,recommendations_category.   RECOMMENDED_FOR_BUSINESS,recommendations_category.   RECOMMENDED_FOR_FAMILY,recommendations_category.   RECOMMENDED_FOR_DATE,recommendations_category.   RECOMMENDED_FOR_MYSELF,recommendations_category.   RECOMMENDED_FOR_FRIENDS,categories_friends.   PENDING,categories_friends.   SKIPPED,categories_friends.   NOT_RECOMMENDED,categories_friends.   RECOMMENDED_UNCATEGORIZED,categories_friends.   RECOMMENDED_FOR_BUSINESS,categories_friends.   RECOMMENDED_FOR_FAMILY,categories_friends.   RECOMMENDED_FOR_DATE,categories_friends.   RECOMMENDED_FOR_MYSELF,categories_friends.   RECOMMENDED_FOR_FRIENDS,opening_periods.weekdays,opening_periods.weekend,recommendations_category.PENDIND,categories_friends.RECOMMDED_FOR_FRIENDS,recommendations_category.SKIIPPED,categories_friends.SKIIPPED,recommendations_category.    PENDING,recommendations_category.    SKIPPED,recommendations_category.    NOT_RECOMMENDED,recommendations_category.    RECOMMENDED_UNCATEGORIZED,recommendations_category.    RECOMMENDED_FOR_BUSINESS,recommendations_category.    RECOMMENDED_FOR_FAMILY,recommendations_category.    RECOMMENDED_FOR_DATE,recommendations_category.    RECOMMENDED_FOR_MYSELF,recommendations_category.    RECOMMENDED_FOR_FRIENDS,categories_friends.    PENDING,categories_friends.    SKIPPED,categories_friends.    NOT_RECOMMENDED,categories_friends.    RECOMMENDED_UNCATEGORIZED,categories_friends.    RECOMMENDED_FOR_BUSINESS,categories_friends.    RECOMMENDED_FOR_FAMILY,categories_friends.    RECOMMENDED_FOR_DATE,categories_friends.    RECOMMENDED_FOR_MYSELF,categories_friends.    RECOMMENDED_FOR_FRIENDS,number_of_recommendations_total,transaction_subnetype,categories_friends.RECOMMENDED_FOR_M YSELF,counterparty_ibank,recommendations_category.RECOMMANDED_UNCATEGORIZED,opening_periods.Monday,opening_periods.Tuesday,opening_periods.Wednesday,opening_periods.Thursday,opening_periods.Friday,opening_periods.Saturday,opening_periods.Sunday,recommendations_category.PENDIN,recommendations_category.     PENDING,recommendations_category.     SKIPPED,recommendations_category.     NOT_RECOMMENDED,recommendations_category.     RECOMMENDED_UNCATEGORIZED,recommendations_category.     RECOMMENDED_FOR_BUSINESS,recommendations_category.     RECOMMENDED_FOR_FAMILY,recommendations_category.     RECOMMENDED_FOR_DATE,recommendations_category.     RECOMMENDED_FOR_MYSELF,recommendations_category.     RECOMMENDED_FOR_FRIENDS,categories_friends.     PENDING,categories_friends.     SKIPPED,categories_friends.     NOT_RECOMMENDED,categories_friends.     RECOMMENDED_UNCATEGORIZED,categories_friends.     RECOMMENDED_FOR_BUSINESS,categories_friends.     RECOMMENDED_FOR_FAMILY,categories_friends.     RECOMMENDED_FOR_DATE,categories_friends.     RECOMMENDED_FOR_MYSELF,categories_friends.     RECOMMENDED_FOR_FRIENDS,categories_friends. RECOMMENDED_FOR_BUSINESS,eventType,counterparty_ibn,country_normalized
57398,Adding support for .mkv files,PAYMENT,DE89BUNQ3456212607,Felix Schuster,DE34BUNQ3615241838,0.02,EUR,WITHDRAWAL,259,2016-11-24T12:35:10.589223,,,EXPENSES,,,,,COMPANY,,,,,,,,Payment,30570,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35007,"Invoice request from J.K. Martin (Jeff) to B. Thompson (Bill) with description SUPERMAC'S Galway, IE.",INVOICE,IE55BUNQ3057237826,Jeffery Kendall Martin,IE27BUNQ3057237935,-15.67,EUR,BILLING,157,2022-02-15T13:33:04.789123,,,FOOD_AND_DRINK,,,,,PERSON,,,,,,,,InvoiceResponse,,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93275,Money request from P. Hanson (Peter) to C.B. Smith (Smith) with description Guess where I am.,IDEAL,UK82BANQ2052114847,Charlie Benjamin Smith,UK92BANQ2052117532,0.02,GBP,BILLING,325,2016-11-03T18:32:19.536242,,,EXPENSE,,,,,COMPANY,,,,,,,,RequestInquiry,20609,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36209,Payment request from G. Davis (Gary) to M. Smith (Mark) with description Tasty Burger Joint...,WISE,GB95BUNQ3067562170,Gary Davis,GB41BUNQ3067562900,-27.0,GBP,BILLING,238,2018-03-22T11:23:45.382945,,,FOOD_AND_DRINK,,,,,PERSON,,,,,,,,RequestResponse,,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92646,Payment request from J. Doherty (John) to M.H. Palmer (Matthew) with description Taxi Fare.,MASTERCARD,UK29BUNQ3036225478,Matthew Henry Palmer,UK55BUNQ3036225603,15.0,GBP,BILLING,349,2016-11-07T10:20:15.402387,,,TRANSPORT,,,,,PERSON,,,,,,,,RequestInquiryBatch,,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36415,Payment request from B. Williams (Bryan) to J.P. Watson (Jack) for Book Purchase.,BUNQ,UK46BUNQ9085117384,Jack Patrick Watson,UK32BUNQ9085118906,125.0,GBP,BILLING,239,2016-09-10T17:24:56.912404,,,BOOKS_AND_EDUCATION,,,,,PERSON,,,,,,,,RequestInquiryBatch,,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59732,,IDEAL,DE89BUNQ2036457890,Klaus Schmidt,DE45BUNQ2036459104,-0.02,EUR,WITHDRAWAL,215,2019-12-15T08:37:59.924576,,,SUBSCRIPTIONS,,,,,COMPANY,,,,,,,,Payment,41993,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82000,Consulting Fee,WISE,GB54BARC2020101234,Eleanor Brown,GB98MIDL2020105678,180.5,GBP,BILLING,221,2021-11-30T13:50:22.123456,Cloud Consulting Ltd,"89 High St, London, UK",PROFESSIONAL_SERVICES,51.5074,0.1278,35.0,10.0,COMPANY,,"consulting, services, cloud",,12.0,https://maps.app.goo.gl/dKj1XV1zYP1QXY3Z9,London,UK,Billing,48050,558,0.0,1.0,0.0,0.0,6.0,2.0,0.0,3.0,0.0,[],"[['John Doe', 'PERSON', 1, 'UUID-1234-5678-9012-3456']]",[],[],"[['Jane Smith', 'PERSON', 4, 'UUID-9876-5432-1098-7654'], ['Edward Johnson', 'PERSON', 2, 'UUID-2468-1024-6810-2046']]","[['Emma Wilson', 'PERSON', 2, 'UUID-1357-9135-7913-5791']]",[],"[['Ralph Graham', 'PERSON', 3, 'UUID-8642-0864-2480-6024']]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom
70253,Coffee,IDEAL,DE50IDEA2202135970,Claire Davis,DE01IDEA2202135988,5.76,EUR,BILLING,249,2021-07-12T10:23:12.967824,Bean Caffe,"Linnaeusstraat 18, 1092 CK Amsterdam",FOOD_AND_DRINK,52.3615,4.9229,,,PERSON,,"cafe, bakery, beverages",,35.0,"http://maps.google.com/?q=Linnaeusstraat+18,+1092+CK+Amsterdam",Amsterdam,Netherlands,Billing,47962,137,2.0,4.0,3.0,6.0,4.0,6.0,12.0,2.0,7.0,[],[],[],"[['John Doe', 'PERSON', 2, '75098123-4b47-479a-93e2-d3b0f6002f36']]","[['Jane Thomas', 'PERSON', 4, '12698124-5c47-479b-92a2-e3b0r6002c71']]","[['Emily Smith', 'PERSON', 6, '32698124-6d47-479c-91b2-f3b0s6002b17']]","[['Paul Johnson', 'PERSON', 7, '92698123-7e47-479d-90c2-g3b0h6002a32']]","[['Alice Adams', 'PERSON', 2, '62698123-8f47-479e-8f92-h3b0j6002z25']]","[['George Williams', 'PERSON', 2, '22698123-9g47-479f-8e82-i3b0k6002y81']]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands
789745,Payment request from D. Smith (Dave) to J. Doe (John) with description Dinner,PAYSAFECASH,UK98BUNQ6077123452,D. Smith,UK78BUNQ6077123490,-35.0,GBP,REQUEST,987,2021-09-14T12:34:56.987654,,,FOOD_AND_DRINK,,,,,COMPANY,,,,,,,,RequestResponse,,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67529,,IDEAL,NL34BUNQ2086142956,Me,NL23BUNQ2052145509,-0.02,USD,WITHDRAWAL,157,2016-12-15T14:36:15.482365,,,SUBSCRIPTIONS,,,,,COMPANY,,,,,,,,Payment,47899,336,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[['John Doe', 'PERSON', 1, 'ee4898c7-a7f9-4b8c-b6c8-dbc4ae0b9e28']]",[],[],[],"[['Jane Doe', 'PERSON', 1, 'ee4898c7-a7f9-4b8c-b6c8-dbc4ae0b9e29']]",[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79352,"ADYEN: WHISKYTOWN AMSTERDAM, NL
",ADYEN,DE52BUNQ3017896237,WHISKYTOWN,,-145.3,EUR,CARD_PAYMENT,254,2019-09-13T14:14:36.620939,,,ENTERTAINMENT,,,,,COMPANY,,,,,,,,AdyenAction,,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72892,,MASTERCARD,UK32GLOB2026274822,P.K. Summers,UK44GLOB2026274891,20.05,GBP,WITHDRAWAL,231,2018-05-22T15:14:32.973529,,,BUSINESS_EXPENSES,,,,,COMPANY,,,,,,,,Payment,51329,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78321,Dinner at Pete's,IDEAL,DE59BUNQ2036123456,S.J. Garrison,DE21BUNQ2036127890,-25.6,EUR,BILLING,256,2021-07-03T14:15:22.536182,Pete's Pasta,"125 Maple St, Berlin, Germany",FOOD_AND_DRINK,52.52,13.405,,,PERSON,,"restaurant, Italian",,12.0,https://goo.gl/maps/someurl,Berlin,Germany,Payment,90124,207,0.0,0.0,1.0,0.0,2.0,3.0,4.0,1.0,1.0,[],[],"[['Bob', 'PERSON', 1, 'u_4312']]",[],"[['Alice', 'PERSON', 1, 'u_1124'], ['Charlie', 'PERSON', 1, 'u_1341']]","[['David', 'PERSON', 1, 'u_3614'], ['Emma', 'PERSON', 1, 'u_8712'], ['Frank', 'PERSON', 1, 'u_9123']]","[['Grace', 'PERSON', 1, 'u_5671'], ['Henry', 'PERSON', 1, 'u_7823'], ['Isla', 'PERSON', 1, 'u_6519'], ['Jack', 'PERSON', 1, 'u_1781']]","[['Kate', 'PERSON', 1, 'u_1397']]","[['Liam', 'PERSON', 1, 'u_1523']]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany
86039,"Payment request from J. Benson (John) to E. Winter (Emma) with description PAYPAL*MARTA BARCELONA, SP
.",WISE,ES94BUNQ2096213467,E. Winter,ES56BUNQ2096213557,3.89,EUR,BILLING,256,2018-03-17T11:25:09.315354,,,PAYROLL,,,,,COMPANY,,,,,,,,RequestInquiryBatch,,388,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,[],[],[],[],"[['E. Winter', 'COMPANY', 2, '256']]",[],[],[],"[['J. Benson', 'PERSON', 1, '145']]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27849,"Payment request from J. Tester (John) to S. Evans (Sarah🌞) with description TechPulse Ltd AMISTEDAM, NL.",IDEAL,NL62BUNQ2036126782,S. Evans,NL83BUNQ2036124897,45.7,EUR,BILLING,395,2017-03-12T18:23:47.768637,,,BUSINESS_EXPENSES,,,,,COMPANY,,,,,,,,RequestInquiryBatch,,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97538,Payment request from J. Smith (John) to R.J. Taylor (Ryan) with note Coffee.,IDEAL,UK14BUNQ4032876007,R.J. Taylor,UK34BUNQ4032876325,4.5,GBP,BILLING,365,2020-06-01T14:26:07.725789,,,FOOD_AND_DRINK,,,,,PERSON,,,,,,,,RequestInquiryBatch,,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89234,"BUNQ: Whole Foods Market LONDON, GB
",BUNQ,GB82BUNQ2096245786,Whole Foods Market,,-89.76,GBP,WITHDRAW,279,2016-03-15T18:32:45.723957,,,GROCERIES,,,,,PERSON,0731,"supermarket, food",,,,,,BunqAction,,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78900,"Transaction from B. Smith (Brian) to M.K. Henderson (Molly🍻) with details: MCC*Bakeries LONDON, GB.",MASTER_CARD,UK89BUNQ3096201134,M.K. Henderson,UK91BUNQ3096212764,2.35,GBP,PAYMENT,256,2020-12-17T11:27:15.256547,Bakeries Central London,"34 Northumberland Ave, London WC2N 5BW, United Kingdom",FOOD_AND_DRINK,51.5074,-0.1278,15,500,PERSON,5812,"bakery, cafe, store",Mon-Fri: 9am-5pm,15.0,https://maps.google.com/?cid=13901456842164121875,London,United Kingdom,CardPayment,,558,0.0,2.0,0.0,3.0,6.0,2.0,1.0,0.0,1.0,[],"[['Mike', 'PERSON', 1, '789456']]",[],"[['John', 'PERSON', 2, '885423'], ['Lucas', 'PERSON', 1, '932456']]","[['Sarah', 'PERSON', 3, '564189'], ['Adam', 'PERSON', 2, '741258'], ['Sophie', 'PERSON', 1, '965412']]","[['Oliver', 'PERSON', 1, '456123'], ['Emma', 'PERSON', 1, '784512']]","[['Mia', 'PERSON', 1, '321456']]",[],"[['Noah', 'PERSON', 1, '215487']]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom
83692,"Payment request from B. Johnson (Brad) to S. Smith (Susan) with description LIMALAND MOTORSPORTS PARK, USA.",SWIFT,US32BUNQ5026115476,S. Smith,US65BUNQ5026114556,25.75,USD,BILLING,276,2016-12-23T11:17:45.892612,,,BUSINESS_EXPENSES,,,,,COMPANY,,,,,,,,RequestInquiry,27938,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38950,JOHN DOE PAYMENT transaction: 1340002378956204,PAYMENT,GB07BUNQ3059192747,JOHN DOE,US32BOFA0235822959,20.0,USD,PAYMENT,287,2017-09-15T20:15:35.693616,Best Buy,"1020 Park Ave, New York, NY 10028, USA",ELECTRONICS,40.7829,-73.9654,0,100,COMPANY,5311,"electronics, store",,5.0,https://maps.google.com/?cid=10201110198492021950,New York,USA,MastercardTransaction,,137,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,"[['Mary', 'PERSON', 1, '128']]",[],[],"[['Tom', 'PERSON', 1, '129']]","[['Alice', 'PERSON', 1, '130']]","[['Bob', 'PERSON', 1, '131']]",[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA
89345,Coffee,IDEAL,NL95IDEAL2046223647,J.H. van den Berg,NL78IDEAL2046224313,2.5,EUR,WITHDRAWAL,195,2016-03-15T13:45:33.620281,Cafe Aroma,"423 Amstel Rd, Amsterdam, Netherlands",FOOD_AND_DRINK,52.37,4.9,0,0,PERSON,,"cafe, restaurant",,20.0,https://goo.gl/maps/example,Amsterdam,Netherlands,Withdrawal,60983,334,0.0,5.0,2.0,3.0,2.0,1.0,4.0,3.0,0.0,[],"[['Peter', 'PERSON', 1, 'uuid_3452'], ['Sarah', 'PERSON', 4, 'uuid_1789']]","[['Jake', 'PERSON', 2, 'uuid_2759']]","[['Emily', 'PERSON', 3, 'uuid_1243']]","[['Mike', 'PERSON', 2, 'uuid_6542']]","[['Anna', 'PERSON', 1, 'uuid_8965']]","[['Rose', 'PERSON', 4, 'uuid_4632']]","[['Fiona', 'PERSON', 3, 'uuid_3782']]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands
23456,"FIS: JUMBO SUPERMARKT 3024 ROTTERDAM, NL
",FIS,NL22BUNQ3056789123,JUMBO SUPERMARKT 3024,,-24.1,EUR,WITHDRAWAL,256,2017-09-12T16:55:09.323450,,,GROCERIES,,,,,COMPANY,5499,,,,,,,VisaAction,,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93458,,PAYMENT,NL81BUNQ3036024167,M. Johnson,NL32BUNQ3036025321,-7.54,EUR,WITHDRAWAL,237,2019-03-14T17:35:45.473829,,,PERSONAL_CARE,,,,,COMPANY,,,,,,,,Payment,76803,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12563,"IDEAL: Corner Bakery MONACO, MC",IDEAL,MC47BUNQ5014136428,Corner Bakery,,-15.3,EUR,WITHDRAWAL,157,2018-06-30T13:45:10.405863,,,FOOD_AND_DRINK,,,,,COMPANY,5499,"bakery, cafe, restaurant",,,,,,IdealAction,,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34292,Transfer request from B. Smith (Ben) to J.K. Dawson (James) for Car fuel. @J: I charged you twice so that you could split this with your pal :)..,PAYMENT,UK45BUNQ3015128943,J.K. Dawson,UK65BUNQ3015243690,20.0,GBP,REQUEST,259,2021-05-01T11:15:36.782134,,,CAR_EXPENSES,,,,,PERSON,,,,,,,,RequestInquiryBatch,,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95638,Congrats on the expansion! Here's a coffee for your efforts!,PAYSAFECASH,DE12BUNQ1014137851,L.M. Kinsella,DE76BUNQ1011141990,2.5,USD,BILLING,254,2021-05-21T18:37:27.518391,,,BUSINESS_EXPENSES,,,,,COMPANY,,,,,,,,Payment,64379,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56238,"Cheers from Paris, France",PAYMENT,FR92BUNQ2048218903,A.S. Roux,FR34BUNQ2048129502,5.25,EUR,WITHDRAWAL,349,2018-05-25T14:22:19.723549,,,TRAVEL,,,,,COMPANY,,,,,,,,Payment,79530,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45721,"PAYMENT: Walmart 456 LONDON, UK
",PAYMENT,GB83BUNQ8645217896,Walmart 456,,-56.21,GBP,WITHDRAWAL,237,2016-07-19T17:03:22.282001,,,SHOPPING,,,,,COMPANY,5331,"supermarket, retail, grocery",,,,,,CardPaymentAction,,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21315,,PAYMENT,UK32OFDB204912780,Emma,UK56OFDB202513677,-75.0,GBP,WITHDRAWAL,256,2019-04-23T02:13:04.367558,,,SHOPPING,,,,,COMPANY,,,,,,,,Payment,75518,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25874,Payment request from B. Scott (Ben) to Monika 🍄 (Monika) with description Lunch reimbursement.,PAYMENT,UK98BUNQ2034215376,Monika 🍄,UK54BUNQ2034215498,5.33,GBP,REQUEST,263,2018-05-16T13:45:40.785421,,,FOOD_AND_DRINK,,,,,PERSON,,,,,,,,RequestInquiry,45932,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
